time,SoC
0,0.7933322327031508
1,0.7413166758590318
2,0.808625176154163
3,0.8834390553718147
4,0.7371814167223081
5,0.7384847178077152
6,0.8920622948871388
7,0.8251877986315465
8,0.7226083729514191
9,0.8088824829570403
10,0.7256861906064732
11,0.7267684193764307
12,0.7874679826696763
13,0.6077419723254383
14,0.6248160292019779
15,0.7236976743510666
16,0.687102438384126
17,0.799776452930787
18,0.6983558612192448
19,0.6572195608294019
20,0.900100203557217
21,0.7592500892895708
22,0.7850587035493477
23,0.6609086073098316
24,0.7359916657963499
25,0.7921618319496748
26,0.6873170660031334
27,0.8166352448917389
28,0.735743581355439
29,0.7627700404072179
30,0.7378030584679474
31,0.9449304212157389
32,0.7892835141836784
33,0.7026113365599522
34,0.8615079636261915
35,0.6908933177723934
36,0.8119182208375633
37,0.6307571712158957
38,0.6847121752067383
39,0.8136857127850369
40,0.8600533277386365
41,0.8132955968822724
42,0.7900372562859889
43,0.7752864124659384
44,0.6772125284670116
45,0.7417029462014454
46,0.7642271534707834
47,0.8924175696894626
48,0.8332114570125412
49,0.6569899386462487
50,0.8329232873918236
51,0.7740103600139485
52,0.7501186770495659
53,0.8589218025323457
54,0.894701483313371
55,0.886868684621475
56,0.7387045859320459
57,0.7837026265923966
58,0.8379516512527128
59,0.8924941062588152
60,0.770743709425976
61,0.7957770660705826
62,0.7188202523814777
63,0.7116043467414791
64,0.8805943651265841
65,0.9265301307160669
66,0.8068399969422999
67,0.8973816049545105
68,0.8436710606648722
69,0.7592930535162116
70,0.8439541533462084
71,0.9428736150697646
72,0.8107875598939409
73,0.9452420088533227
74,0.5938767298238458
75,0.8828896911013016
76,0.8211466342844073
77,0.7886660494206558
78,0.8213915960304521
79,0.6466587296611305
80,0.7949733170777732
81,0.8432340098635078
82,0.9371489997220412
83,0.7692856976509918
84,0.7446525701529009
85,0.770121495465391
86,0.8888112579086065
87,0.8392000233465788
88,0.7667307094813255
89,0.8539175548483476
90,0.8185365977082767
91,0.891268884636288
92,0.7504831971383863
93,0.7814089789525553
94,0.77545533813389
95,0.6849134700851961
96,0.8320850245942546
97,0.8285172246900459
98,0.8063742152816097
99,0.7855685095512626
100,0.685707725330383
101,0.7685121208131513
102,0.7743015523721881
103,0.7349285857576433
104,0.7879507629091166
105,0.8345945841068159
106,0.9582029479922949
107,0.8135878505116827
108,0.8196508249491853
109,0.790842265371147
110,0.6350101877440265
111,0.7929393693095835
112,0.7992251459712786
113,1.0
114,0.7759485263985517
115,0.8163595972694504
116,0.7870346718823665
117,0.6907000219993028
118,0.8836823313461926
119,0.8497073245140453
120,0.8518211935633565
121,0.7078370626258926
122,0.9007973614976915
123,0.6640464263124031
124,0.8298055130097098
125,0.9632066140041565
126,0.6947978204980069
127,0.729126152417164
128,0.7837359244588039
129,0.7317572534627848
130,0.6424723917360734
131,0.7770881570185803
132,0.6807465094876345
133,0.8083357408244288
134,0.6899519165611082
135,0.8959031406518158
136,0.6985414054310188
137,0.7358293398574155
138,0.8297382201899313
139,0.6565945449561982
140,0.7775847568289573
141,0.8667680017863449
142,0.6205142533909292
143,0.769506646099977
144,0.7743142772249537
145,0.8166255062690674
146,0.6455695192492525
147,0.6370234495173945
148,0.7902015257118972
149,0.7697649620177954
150,0.7643100958380725
151,0.7708128321078758
152,0.6830540998145088
153,0.7581011578312705
154,0.761642824566105
155,0.6754750131758019
156,0.8905747557607064
157,0.7721135248133139
158,0.630709719160472
159,0.7843141883205683
160,0.6457576243409155
161,0.7921339709853656
162,0.8217633264718208
163,0.653984145136587
164,0.8022389198194786
165,0.754441251732397
166,0.7872541485164143
167,0.8759537759610996
168,0.6945136244143755
169,0.650282281116794
170,0.6373440053468973
171,0.642003859576678
172,0.7025154638672017
173,0.7361240781497574
174,0.7292042380572732
175,0.7739346714596468
176,0.7040740162078055
177,0.8235657444275051
178,0.6778097139867051
179,0.927006690063621
180,0.7496715562598317
181,0.6237146382301711
182,0.6043435875635141
183,0.7333799551056318
184,0.6727018495234756
185,0.7500441488035342
186,0.7284575887196703
187,0.681247489054426
188,0.6149145406537904
189,0.5574913147261493
190,0.6458995656252876
191,0.7540236939255465
192,0.6988124652439988
193,0.574965717713815
194,0.6928839647904806
195,0.7094792589971
196,0.6016981505358459
197,0.6876492294303437
198,0.6784663081381375
199,0.576453775237358
200,0.7013603113847637
201,0.7173063094084796
202,0.7600844169334386
203,0.7565696016883754
204,0.5513466429532347
205,0.587268360587607
206,0.7082818457311348
207,0.7072072075558848
208,0.7063664459044673
209,0.9857295464123565
210,0.7092326975747807
211,0.755776117377752
212,0.7396772539618991
213,0.7134377422982527
214,0.6314583919718396
215,0.7208911886735859
216,0.5915039746643211
217,0.635788495432621
218,0.6142147935679869
219,0.6611732942608001
220,0.8480242758115768
221,0.4962175803784055
222,0.7100556199764404
223,0.5164247284366826
224,0.6116789251449347
225,0.7422381765139322
226,0.655698956041511
227,0.5593317094583593
228,0.5893310723858435
229,0.7060598362028543
230,0.5872734197926749
231,0.6664288865031563
232,0.6517503239251871
233,0.5929036197707324
234,0.8273899409138536
235,0.7003376857554333
236,0.4768209895348268
237,0.6623518848099862
238,0.590956217285635
239,0.7179787934094518
240,0.5797328585792784
241,0.6365693615402913
242,0.6885574343133789
243,0.718826560457616
244,0.5453273739479474
245,0.618061033026285
246,0.6063213370710133
247,0.5914224252327901
248,0.7946508681209825
249,0.6805377531656914
250,0.5408052670271203
251,0.7239555105931421
252,0.8253009657488425
253,0.7340318414347768
254,0.5200029132407601
255,0.6072202767271466
256,0.7545908231254095
257,0.5891136147632745
258,0.6861772013631137
259,0.7143481959068614
260,0.5718717912254033
261,0.6451522136552064
262,0.3784238886985757
263,0.565075695813322
264,0.6303999022453055
265,0.547357979407252
266,0.7897814861521628
267,0.5331771178663236
268,0.6169215048824689
269,0.6654753032035342
270,0.776171753100436
271,0.5352240935856133
272,0.7541651114537828
273,0.6580507502130017
274,0.575492320232414
275,0.6974655015339984
276,0.6761390269487472
277,0.6098003544358761
278,0.6668660242959987
279,0.6294648326433395
280,0.6721900122126824
281,0.7191127127213359
282,0.7975659899638251
283,0.5613156265183618
284,0.8452876218705481
285,0.5031496145596287
286,0.6552627325798221
287,0.718358308075927
288,0.6935084693276127
289,0.6185912359170652
290,0.6543901533741229
291,0.631463570165462
292,0.6243795325572936
293,0.7462382110598579
294,0.7059028076708558
295,0.6187743666967868
296,0.7535576322029377
297,0.7048777024182472
298,0.748400932300811
299,0.7340896958507107
300,0.6126833714432891
301,0.6363479932098504
302,0.7472420237801505
303,0.7368467064695651
304,0.6849431795265755
305,0.6976643489464172
306,0.7962227326703752
307,0.6403722702526659
308,0.7371178541787242
309,0.6753221353070024
310,0.675150417313512
311,0.7868321827158591
312,0.765007686493972
313,0.7651394629739099
314,0.8075846701610848
315,0.7008497850281462
316,0.757483160253804
317,0.6752875207535446
318,0.729689764071577
319,0.6926603290846021
320,0.7128528308761386
321,0.7558005965764847
322,0.6382195697232079
323,0.8837457884241655
324,0.6246511902956149
325,0.608261441396876
326,0.8085632461911668
327,0.7788674966256547
328,0.765867025470275
329,0.7672824436642643
330,0.714539249838508
331,0.6412612599520638
332,0.7240066950890061
333,0.6617960739654332
334,0.8015580991147866
335,0.708319407975554
336,0.6523318311807397
337,0.6956377484135214
338,0.7582621716248005
339,0.6771914441638982
340,0.6564148348049701
341,0.7468419494871354
342,0.7478501323505343
343,0.685592424058534
344,0.6894762197920932
345,0.7493708775558089
346,0.6091139731763595
347,0.6133420989424835
348,0.6720022707498973
349,0.715190326335057
350,0.7599849507690476
351,0.8585128839335697
352,0.8073628932139613
353,0.7226103472723072
354,0.7351254376705111
355,0.6531934523431928
356,0.736465931944012
357,0.7143966259545635
358,0.7663321493202228
359,0.6703352840535681
360,0.7839646935288597
361,0.8695911364968301
362,0.7322458396187098
363,0.7755912436056113
364,0.8002662833168105
365,0.7090464271575052
366,0.7619619783321053
367,0.7445798313239255
368,0.7520782345454471
369,0.679288849118004
370,0.7465632976582477
371,0.7866004747525914
372,0.8668910128184317
373,0.825807469460318
374,0.9262629985821962
375,0.6811755617640562
376,0.8190095736050895
377,0.7612647653244132
378,0.9298454072265262
379,0.678133275013803
380,0.6755238546050731
381,0.6957070361619879
382,0.5676577024757311
383,0.7018081409964188
384,0.6821257744161657
385,0.758391646910129
386,0.7743199364204444
387,0.903004042826724
388,0.8250638135172166
389,0.6965760755643169
390,0.669319388053703
391,0.785788134037336
392,0.6332946918500086
393,0.8976177033786196
394,0.8424898824912502
395,0.7036423915680965
396,0.5987474543446415
397,0.855842675585777
398,0.7320409641632921
399,0.8450881696471874
400,0.6066990652503554
401,0.689683592845208
402,0.7398522178002264
403,0.74272349408926
404,0.7003212688778214
405,0.7897303304604955
406,0.6470521186584508
407,0.7240037297552006
408,0.7452875640644483
409,0.7775838602243652
410,0.7933120022052942
411,0.6382524746714302
412,0.6029819548399029
413,0.8381943844413927
414,0.757867989261469
415,0.6661415043062832
416,0.8582656795120346
417,0.7367024192560676
418,0.8249786829422269
419,0.7305471866837537
420,0.8968377320266848
421,0.8700722409052002
422,0.7006148754877779
423,0.801943503224502
424,0.7733593840717331
425,0.8328806331873795
426,0.6356787483335717
427,0.773060173210683
428,0.8030466506328713
429,0.5651651856741291
430,0.6121637824728869
431,0.5389325363514964
432,0.686185199618036
433,0.7676740559113439
434,0.8321681031649446
435,0.7107961167666105
436,0.8398878978291355
437,0.5857565737313348
438,0.5571197659653372
439,0.693991905321891
440,0.7293842922806898
441,0.6928443171857479
442,0.5204148948936216
443,0.6849720869327156
444,0.5813205544140412
445,0.7454955286793374
446,0.7184233131509482
447,0.6070745403463029
448,0.6412001622338346
449,0.5937411926172713
450,0.6757509122954857
451,0.759535896309659
452,0.5948490850087069
453,0.7182436905801991
454,0.629664776545968
455,0.6058792506835388
456,0.6617320461196903
457,0.5820332825754342
458,0.6207161877193363
459,0.5648486372156917
460,0.8286574058917684
461,0.6648462019985423
462,0.6013360379879652
463,0.6762713747812282
464,0.6470696232421506
465,0.6361419767515823
466,0.7044651887176826
467,0.7146903576689384
468,0.604712953736408
469,0.5990898062486669
470,0.6225276028013131
471,0.4504976883424195
472,0.5147428421945993
473,0.754946413380726
474,0.7764783004938124
475,0.6156063322683679
476,0.6831176913969038
477,0.6590213420741519
478,0.8896226618620611
479,0.7232763005010528
480,0.6167092026001844
481,0.5454055587686131
482,0.48894685256828807
483,0.6391439321367911
484,0.5567556672792224
485,0.49905556548942764
486,0.5624215153788881
487,0.5241286443946821
488,0.7548760460507206
489,0.6854846126646651
490,0.6090391513135812
491,0.7322597163145448
492,0.6127575809632427
493,0.5322248828156928
494,0.7307620756936147
495,0.6464265354346053
496,0.5123942413932431
497,0.5818548899640839
498,0.5226614507870657
499,0.47843792497346976
500,0.6707195109548274
501,0.7516852927192352
502,0.47230512164535826
503,0.635455901301585
504,0.5319855402988235
505,0.5441781624825436
506,0.5338163020984003
507,0.5095044010655315
508,0.5846477129860184
509,0.5093251978661929
510,0.6003685332849842
511,0.5720082357752398
512,0.5547512559814434
513,0.4972136424457076
514,0.5236231446707649
515,0.6341449265635202
516,0.6114479859146805
517,0.4859857177649265
518,0.5751352058455788
519,0.6286310805610911
520,0.4241030788820896
521,0.6087073167212051
522,0.506240714909027
523,0.608633341043935
524,0.4954758021128717
525,0.4068832408562768
526,0.4206791490361985
527,0.5603204986854456
528,0.5770462840488408
529,0.47827296870042757
530,0.6068447365597961
531,0.41271924134536236
532,0.5457539494359714
533,0.4486879171187434
534,0.49475366340251176
535,0.552607167736935
536,0.47553339274068807
537,0.5146819788749933
538,0.6306950983466247
539,0.4969868793507669
540,0.6148796228747393
541,0.4491290373074126
542,0.5878126367864517
543,0.6637307679823077
544,0.334492531983501
545,0.4745387163599067
546,0.5893541244524866
547,0.5233051800089291
548,0.5710140271089507
549,0.48864434781985233
550,0.5461825146005329
551,0.525411949543408
552,0.6361533019948776
553,0.5590825436271748
554,0.5657257248243581
555,0.502472887331518
556,0.49582695153628087
557,0.5001909586405113
558,0.5694092144705762
559,0.5007283544649339
560,0.5602393585607706
561,0.7100411285564803
562,0.6087891045805426
563,0.5081627981264366
564,0.6363474721012304
565,0.5011649292074573
566,0.36426574718944077
567,0.450777528976703
568,0.3783699342810304
569,0.5060188259459465
570,0.5371757368153941
571,0.6765272403634787
572,0.5633429551691266
573,0.5176574423443809
574,0.6059001174608059
575,0.3507843245783843
576,0.5564957135989201
577,0.6017106153310467
578,0.41310035629485903
579,0.6336290647124669
580,0.5663439675996207
581,0.5034044648628158
582,0.5918008285718356
583,0.7297523063542175
584,0.5547680154364906
585,0.5607896699966416
586,0.5018403720467312
587,0.46954079702926005
588,0.6111486164071628
589,0.47006189291940575
590,0.5485150476824724
591,0.5029651726666925
592,0.5838910414352846
593,0.5722973682711151
594,0.6320342373707402
595,0.5027216435176729
596,0.5235507212577798
597,0.4647005878394995
598,0.5102796643755126
599,0.5799862876714791
600,0.6125988041798957
601,0.4723323203342773
602,0.6235560434174464
603,0.6651426313068185
604,0.5868048639215594
605,0.7104906839513362
606,0.4887149421846623
607,0.4499962011547371
608,0.40598175039421874
609,0.6818300451974212
610,0.6120050232278711
611,0.5532521134675177
612,0.5823063066763005
613,0.46516574192402993
614,0.7659586407177562
615,0.5723258614784064
616,0.5715693248928397
617,0.6242452351492145
618,0.6046129503495954
619,0.5839478095463249
620,0.4996981784649992
621,0.606608672354714
622,0.7260032627241068
623,0.681885944868707
624,0.7036402234400091
625,0.5278703589269753
626,0.4886490089587013
627,0.5621426110412037
628,0.5783393780390621
629,0.6665002598031656
630,0.4334409029401795
631,0.7049668842199797
632,0.5642033154650317
633,0.5425736784490998
634,0.4943754883882166
635,0.4413430427404339
636,0.6503785429887153
637,0.5883441729243687
638,0.47479165770898346
639,0.4752871509954805
640,0.5567644944815995
641,0.7260336407263356
642,0.5649815600196958
643,0.46145084633463773
644,0.5679327978430262
645,0.5665485150803675
646,0.3638483989475209
647,0.5866261600733451
648,0.5726449108825205
649,0.6513443693860967
650,0.7489783618447626
651,0.6891330859369073
652,0.5727541728563953
653,0.5032058630018527
654,0.8130093624580151
655,0.602647282122905
656,0.5995961420445486
657,0.5971378070800112
658,0.6165202950150735
659,0.5884694289493797
660,0.5531085311657377
661,0.5560330382204242
662,0.5998623917474781
663,0.5576172064513134
664,0.5440110685245092
665,0.6134137493067704
666,0.5836481699748164
667,0.7319249893707575
668,0.3835517008083511
669,0.6983565885555953
670,0.711842492155259
671,0.43356928206435796
672,0.579370482467382
673,0.5773975082115897
674,0.4908118403044415
675,0.5440889260663064
676,0.5165200999533069
677,0.7572837135622555
678,0.6890383490071414
679,0.7175496298355446
680,0.6716542630639862
681,0.5164949644450699
682,0.5674947071478035
683,0.6528466717941186
684,0.5093048438797013
685,0.6719684574787209
686,0.5920452025856048
687,0.5808585736843652
688,0.6721204701507217
689,0.6497802183448111
690,0.5821897190382966
691,0.7098619503063806
692,0.5216986372449001
693,0.6641563896467957
694,0.662161902175618
695,0.5862568398133745
696,0.6395076877089418
