time,SoC
0,0.9007213755323618
1,0.9331252649279873
2,0.779851322809687
3,0.7466794342890231
4,0.7722249618837913
5,0.8384683827522235
6,0.8809835752364316
7,0.8304602885097652
8,0.7974030958615669
9,0.9009095097171125
10,0.7695621636969229
11,0.8692055200747105
12,0.773857629882991
13,0.8277392168335388
14,0.7890760618582958
15,0.7945047980939469
16,0.7721502502300899
17,0.8994398278129643
18,0.7484545387230943
19,0.7490668580457155
20,0.9597146774029464
21,0.8771214689957645
22,0.6319625473989252
23,0.7663028053882962
24,0.6760702090520656
25,0.7401807606422732
26,0.5809957700054325
27,0.8017854729708636
28,0.729174926963525
29,0.8181373141257088
30,0.6956823114610429
31,0.8216641282509907
32,0.7860951460194385
33,0.9273201172596277
34,0.921520832692099
35,0.8764891666521205
36,0.7958468305484757
37,0.9659000239176576
38,0.7075229987283093
39,0.7191676560436969
40,0.8164800166569116
41,0.9883106971925563
42,0.8090514373986523
43,0.8110311038386524
44,0.7194150165163562
45,0.8947872753373577
46,0.8958067493876481
47,0.884247449038976
48,0.7808163860398853
49,0.775535230739416
50,0.7329545399972509
51,0.8341137496377204
52,0.7491522117548141
53,0.7423092791747606
54,0.7977286682875742
55,0.7931280353214313
56,0.7897120645155511
57,0.8633869152323028
58,0.8351099077682161
59,0.8082770813662461
60,0.8428004338485894
61,0.7567803376099606
62,0.8370472622220025
63,0.8402835679611493
64,0.7190759875026541
65,0.9018968803456882
66,0.7642554270386538
67,0.8351909509638776
68,0.9135871972517601
69,0.8958150610393563
70,0.830220601695063
71,0.8008030032473274
72,0.8963367599713666
73,0.8759323503002611
74,0.7807858486658665
75,0.7673650782258209
76,0.6732940786243444
77,0.8357631781613588
78,0.8178352297222724
79,0.9064641363875222
80,0.8488998760112675
81,0.9196187026452824
82,0.7701323901583359
83,0.9037882327448609
84,0.7809332245028638
85,0.8757915835928302
86,0.7111899910382455
87,0.8343557742200887
88,0.6709066442231394
89,0.7957476322790252
90,0.846598179414207
91,0.775220766434152
92,0.735439568669949
93,0.8732805097061167
94,0.8026844041708405
95,0.7733242513291573
96,0.8111300853441776
97,1.0
98,0.8902352884219951
99,0.8897187635048711
100,0.8352788463680103
101,0.814352866881377
102,0.6254619644760295
103,0.7499347117040159
104,0.7631802841612445
105,0.6597786592798224
106,0.7109978455554327
107,0.6493663801369917
108,0.7902572908606272
109,0.8516516574068518
110,0.8713599224159143
111,0.8192930077723987
112,0.7169661030877684
113,0.6446140187400979
114,0.6560113715233366
115,0.6902952504018951
116,0.7166783616935357
117,0.7686076563502195
118,0.7045734638942296
119,0.8021827256667798
120,0.7588701499025617
121,0.7751631169399094
122,0.8563945788450317
123,0.6849785779296556
124,0.8005632571041434
125,0.7673787111840334
126,0.7424795303797143
127,0.830220380858078
128,0.8282608714739701
129,0.6930852109206312
130,0.7475551825454264
131,0.7799902091663984
132,0.7379149373474314
133,0.7992576512439504
134,0.7755276720064517
135,0.8876529979280111
136,0.6399372860582693
137,0.7415680612888038
138,0.6825563350915818
139,0.791877369626977
140,0.6277908699737337
141,0.7701495260923634
142,0.697246942678942
143,0.6882285438328793
144,0.6346860605640418
145,0.7051853307723157
146,0.817303527900824
147,0.7347101167216864
148,0.7811986485126577
149,0.8558302006203866
150,0.7519659108767236
151,0.6904694116463309
152,0.7643587121095798
153,0.6890628088994672
154,0.6907793216219168
155,0.6152387481124335
156,0.7932012672523796
157,0.6959730035823337
